id;OrphaNumber;ExpertLink;Name;Type;statut;Synonymes;nsyn;ICD-10;MedDRA;MeSH;OMIM;UMLS
10520;68380;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68380;Mitochondrial disease;Group of phenomes;"on-line ; Category";;;"";"";D028361;"";C0751651
10521;68381;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68381;Neuromuscular disease;Group of phenomes;"on-line ; Category";;;"";10029323;D009468;"";C0027868
10523;68383;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68383;Rare constitutional aplastic anemia;Group of phenomes;"on-line ; Category";;;D61.0;"";"";"";""
10525;68385;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68385;Neurometabolic disease;Group of phenomes;"on-line ; Category";;;;;;;
10542;68402;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68402;Rare parkinsonian disorder;Group of phenomes;"on-line ; Category";Rare hypokinetic movement disorder;1;"";"";"";"";C0242422
10552;68411;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68411;Rare bone tumor;Group of phenomes;"on-line ; Category";;;"";"";"";"";C0005967
10556;68415;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68415;Rare parathyroid disease and phosphocalcic metabolism anomaly;Group of phenomes;"on-line ; Category";;;;;;;
10557;68416;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68416;Rare infectious disease;Group of phenomes;"Head of classification ; on-line ; Category";;;;;;;
10560;68419;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=68419;Vascular anomaly or angioma;Group of phenomes;"on-line ; Category";;;;;;;
10909;69028;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69028;Dysostosis with brachydactyly;Group of phenomes;"on-line ; Category";;;Q73.8;"";"";"";""
10910;69061;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69061;Idiopathic steroid-sensitive nephrotic syndrome;Clinical syndrome;on-line;;;N04.0;"";"";615861;""
10911;69063;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69063;Congenital membranous nephropathy due to fetomaternal anti-neutral endopeptidase alloimmunization;Disease;on-line;"Alloimmune neonatal renal disease ; FMAIG ; Fetomaternal alloimmunization with antenatal glomerulopathies ; Neonatal glomerulopathy due to Neprilysin alloimmunization ; Neonatal glomerulopathy due to neprilysin alloimmunization ; Neonatal membranous glomerulopathy with maternal NEP deficiency ; Neonatal membranous glomerulopathy with maternal neutral endopeptidase deficiency";7;P96.0;"";"";"";""
10912;69076;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69076;Familial renal glucosuria;Disease;on-line;SGLT2 deficiency;1;E74.8;"";"";233100;"C0017980 ; C3245525"
10913;69077;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69077;Rhabdoid tumor;Disease;on-line;Malignant rhabdoid tumor;1;C49.9;"";D018335;"609322 ; 613325";C0206743
10914;69078;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69078;Liposarcoma;Disease;on-line;;;C49.9;10024627;D008080;613488;C0023827
10916;69082;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69082;Odonto-tricho-ungual-digito-palmar syndrome;Malformation syndrome;"Historical entity ; on-line";"OTUDP syndrome ; Odonto-tricho-ungual-digito-palmar syndrome, Mendoza-Valiente type";2;"";"";"";601957;C1865998
10917;69083;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69083;Ectodermal dysplasia with natal teeth, Turnpenny type;Malformation syndrome;"Historical entity ; on-line";;;"";"";"";601345;C1832444
10918;69084;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69084;Pure hair and nail ectodermal dysplasia;Malformation syndrome;on-line;"HNED ; Hair-nail ectodermal dysplasia ; PHNED";3;"";"";"";"602032 ; 614928 ; 614929 ; 614931 ; 614927";C1865951
10919;69085;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69085;Limb-mammary syndrome;Malformation syndrome;on-line;LMS;1;"";"";C535903;603543;C1863753
10921;69087;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69087;Naegeli-Franceschetti-Jadassohn syndrome;Disease;on-line;"NFJ syndrome ; Naegeli syndrome";2;Q82.4;"";"";161000;C0343111
10922;69088;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69088;Anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome;Disease;on-line;OL-EDA-ID;1;Q78.2;"";"";300301;C1845919
10923;69125;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69125;Anonychia with flexural pigmentation;Malformation syndrome;"Historical entity ; on-line";;;"";"";"";106750;C1862844
10924;69126;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69126;Pyogenic arthritis-pyoderma gangrenosum-acne syndrome;Disease;on-line;"FRA ; Familial recurrent arthritis ; PAPA syndrome";3;"";"";C536253;604416;C1858361
10932;69663;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69663;Low phospholipid-associated cholelithiasis;Disease;on-line;"ABCB4-related cholelithiasis ; LPAC";2;"";10068936;"";600803;C2609268
10933;69665;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69665;Intrahepatic cholestasis of pregnancy;Disease;on-line;"Gravidic intrahepatic cholestasis ; Pregnancy-related cholestasis ; Recurrent intrahepatic cholestasis of pregnancy";3;O26.6;"";C535932;"147480 ; 614972";""
10935;69723;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69723;Tyrosinemia type 3;Disease;on-line;"Tyrosinemia due to 4-hydroxyphenylpyruvate dioxygenase deficiency ; Tyrosinemia due to 4-hydroxyphenylpyruvic acid oxidase deficiency ; Tyrosinemia due to HPD deficiency ; Tyrosinemia type III";4;E70.2;10069461;"";276710;C0268623
10936;69735;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69735;Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome;Disease;on-line;Hypotrichosis-lymphedema-telangiectasia-membranoproliferative glomerulonephritis syndrome;1;"";"";"";"137940 ; 607823";""
10937;69736;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69736;Bilateral acute depigmentation of the iris;Disease;on-line;BADI;1;;;;;
10938;69737;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69737;Bosley-Salih-Alorainy syndrome;Malformation syndrome;on-line;;;Q87.8;"";"";601536;C1832216
10939;69739;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69739;Athabaskan brainstem dysgenesis syndrome;Disease;on-line;"ABSD ; Athabascan brainstem dysgenesis syndrome ; Navajo brainstem syndrome";3;"";"";C535397;601536;C1832215
10941;69744;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69744;Circumscribed palmoplantar hypokeratosis;Disease;on-line;;;;;;;
10942;69745;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=69745;Warty dyskeratoma;Disease;on-line;Follicular dyskeratoma;1;"";10068856;"";"";C0334063
10944;70470;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70470;OBSOLETE: Hyperlipoproteinemia type 5;Disease;on-line;"HLP type 5 ; Major hyperlipidemia";2;;;;;
10945;70472;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70472;Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type;Disease;on-line;"COX deficiency, French-Canadian type ; Cytochrome C oxidase deficiency, French-Canadian type ; Cytochrome oxidase deficiency, Saguenay-Lac-Saint-Jean type ; Leigh syndrome, French-Canadian type ; Leigh syndrome, Saguenay-Lac-Saint-Jean type ; SLSJ-COX deficiency";6;G31.8;"";"";220111;C1857355
10947;70474;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70474;Leigh syndrome with cardiomyopathy;Disease;on-line;"Cardiomyopathy with hypotonia due to cytochrome C oxidase deficiency ; Cardiomyopathy with myopathy due to COX deficiency ; Leigh disease with myopathy";3;G31.8;"";"";"618252 ; 618228 ; 256000";""
10948;70475;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70475;Radiation proctitis;Disease;on-line;;;K62.7;10037766;"";"";C0400827
10949;70476;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70476;Vernal keratoconjunctivitis;Disease;on-line;Spring catarrh;1;H16.2;"";"";"";C0022577
10950;70482;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70482;Carcinoma of esophagus;Group of phenomes;on-line;Esophageal carcinoma;1;"";10030155;"";"";"C0014859 ; C0546837 ; C0152018"
10951;70567;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70567;Cholangiocarcinoma;Disease;on-line;"Bile duct cancer ; CCA";2;"C24.8 ; C24.9 ; C22.1 ; C24.0";"10004593 ; 10008593";"D001650 ; D018281";615619;"C0206698 ; C0740277"
10952;70568;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70568;Post-transplant lymphoproliferative disease;Disease;on-line;PTLD;1;D47.9;10051358;"";"";C0432487
10953;70573;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70573;Small cell lung cancer;Disease;on-line;SCLC;1;C34.9;"";"";182280;C0149925
10954;70578;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70578;Adult acute respiratory distress syndrome;Disease;on-line;Adult ARDS;1;J80;"";"";"";""
10958;70587;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70587;Infant acute respiratory distress syndrome;Disease;on-line;"Hyaline membrane disease ; Infant ARDS ; Infant respiratory distress syndrome ; Neonatal respiratory distress syndrome";4;P22.0;"";"";267450;"C0852283 ; C0020192 ; C0035220"
10959;70588;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70588;Meconium aspiration syndrome;Disease;on-line;;;P24.0;"";D008471;"";C0025048
10960;70589;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70589;Bronchopulmonary dysplasia;Malformation syndrome;on-line;BPD;1;P27.1;10006475;D001997;"";C0006287
10961;70590;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70590;Infantile apnea;Disease;on-line;Apnea of infancy;1;P28.4;"";"";"";""
10962;70591;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70591;Chronic thromboembolic pulmonary hypertension;Disease;on-line;CTEPH;1;"";10068739;"";612862;C2363973
10963;70592;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70592;Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency;Disease;on-line;IRAK4 deficiency;1;D84.8;"";"";607676;C1843256
10964;70593;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70593;Immunodeficiency due to selective anti-polysaccharide antibody deficiency;Disease;on-line;Specific anti-polysaccharide antibody deficiency;1;D80.8;"";"";"";""
10965;70594;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70594;Dopa-responsive dystonia due to sepiapterin reductase deficiency;Disease;on-line;"Autosomal recessive sepiapterin reductase-deficient DRD ; DRD due to SRD ; SPR deficiency ; Sepiapterin reductase deficiency";4;G24.1;"";"";612716;C0268468
10966;70595;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70595;Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome;Disease;on-line;SANDO;1;G71.3;"";C537583;607459;C1843851
10967;70596;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=70596;Congenital Epstein-Barr virus infection;Disease;on-line;"Antenatal EBV infection ; Antenatal Epstein-Barr virus infection ; Congenital EBV infection ; Mother-to-child transmission of Epstein-Barr virus infection";4;P35.8;"";"";"";""
10976;71198;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71198;Rare pulmonary hypertension;Group of phenomes;"on-line ; Category";;;;;;;
10980;71202;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71202;Rare hemorrhagic disorder due to a constitutional platelet anomaly;Group of phenomes;"on-line ; Category";"Rare bleeding disorder due to a constitutional platelet anomaly ; Rare bleeding disorder due to a constitutional thrombopathy and/or thrombocytopenia ; Rare coagulopathy due to a constitutional platelet anomaly ; Rare coagulopathy due to a constitutional thrombopathy and/or thrombocytopenia ; Rare hemorrhagic disorder due to a constitutional thrombopathy and/or thrombocytopenia";5;D69.1;"";"";"";""
10981;71203;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71203;Autoimmune thrombocytopenia;Group of phenomes;on-line;;;D69.3;10050245;"";"";C0242584
10985;71209;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71209;Rare soft tissue tumor;Group of phenomes;"on-line ; Category";Rare mesenchymal tumor;1;"";"";"";"";C0037579
10986;71211;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71211;Neuromyelitis optica;Disease;on-line;Devic disease;1;G36.0;10029322;D009471;"";C0027873
10987;71212;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71212;Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency;Disease;on-line;"Hyperinsulinemic hypoglycemia due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency ; Hyperinsulinism due to SCHAD deficiency ; Hyperinsulinism due to glutamodehydrogenase deficiency ; SCHAD deficiency";4;E71.3;"";"";"231530 ; 609975";C1291230
10988;71213;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71213;Retinal capillary malformation;Disease;on-line;;;D18.0;"";"";"";C0730304
10989;71267;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71267;Dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome;Malformation syndrome;on-line;;;;;;;
10993;71271;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71271;Split hand-split foot-deafness syndrome;Malformation syndrome;on-line;;;Q87.2;"";"";220600;C1857344
10994;71272;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71272;Sandifer syndrome;Disease;on-line;;;G24.8;10066142;C537234;"";C0338465
10995;71273;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71273;Renal nutcracker syndrome;Disease;on-line;"Left renal vein entrapment syndrome ; RNS";2;"";"";D059228;"";C3178770
10996;71274;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71274;Disseminated peritoneal leiomyomatosis;Disease;on-line;"DPL ; Diffuse peritoneal leiomyomatosis ; LPD ; Leiomyomatosis peritonealis disseminate";4;D20.1;"";"";"";""
10997;71275;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71275;Rh deficiency syndrome;Disease;on-line;Rh-null syndrome;1;D58.8;"";"";"617970 ; 268150";"C0272052 ; C1849387"
10998;71276;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71276;Silent sinus syndrome;Disease;on-line;Imploding antrum syndrome;1;"";"";"";"";C3698095
10999;71277;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71277;Classic glucose transporter type 1 deficiency syndrome;Disease;on-line;"Classic GLUT1 deficiency syndrome ; Classic GLUT1-DS ; De Vivo disease ; Encephalopathy due to GLUT1 deficiency";4;G93.4;"";"";606777;C1847501
11000;71278;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71278;Congenital brain dysgenesis due to glutamine synthetase deficiency;Disease;on-line;"Inherited GS deficiency ; Inherited glutamine synthetase deficiency";2;E72.8;"";"";610015;""
11001;71279;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71279;CANOMAD syndrome;Disease;on-line;"CANDA syndrome ; Chronic ataxic neuropathy-ophthalmoplegia-IgM paraprotein-cold agglutinins-disialosyl antibodies syndrome ; Chronic sensory ataxic neuropathy with anti-disialosyl IgM antibodies";3;G61.8;"";C537980;"";C2931684
11003;71281;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71281;Rare central nervous system and retinal vascular disease;Group of phenomes;"on-line ; Category";;;;;;;
11011;71289;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71289;Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome;Malformation syndrome;on-line;ATRUS syndrome;1;Q87.2;"";"";"605432 ; 616738";C1854273
11012;71290;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71290;Familial platelet disorder with associated myeloid malignancy;Disease;on-line;"FPD/AML ; FPDMM ; FPS/AML ; Familial platelet disorder with predisposition to acute myelogenous leukemia ; Familial platelet disorder with predisposition to myeloid malignancy ; Familial platelet disorder with propensity to acute myeloid leukemia ; Familial thrombocytopenia with propensity to acute myelogenous leukemia";7;D69.4;"";"";"616216 ; 601399";C1832388
11013;71291;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71291;Hereditary vascular retinopathy;Disease;"Deprecated entity ; on-line";"HVR ; Hereditary vascular retinopathy-Raynaud phenomenon-migraine syndrome";2;;;;;
11014;71493;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71493;Familial thrombocytosis;Disease;on-line;"Familial thrombocythemia ; Hereditary thrombocythemia";2;D75.2;"";"";"187950 ; 300331 ; 601977 ; 614521";""
11015;71505;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71505;Cancer-associated retinopathy;Disease;on-line;"CAR syndrome ; Paraneoplastic retinopathy";2;"";"";"";"";"C0730307 ; C1321315"
11017;71517;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71517;Rapid-onset dystonia-parkinsonism;Disease;on-line;"DYT12 ; Dystonia 12";2;G24.1;"";"";128235;C1868681
11018;71518;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71518;Benign paroxysmal torticollis of infancy;Disease;on-line;;;G24.3;"";"";"";""
11019;71519;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71519;Psychogenic movement disorders;Clinical syndrome;on-line;Psychogenic dystonia;1;F44.4;10072376;"";"";C3267131
11020;71526;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71526;Obesity due to pro-opiomelanocortin deficiency;Etiological subtype;on-line;POMC deficiency;1;E66.8;"";"";"601665 ; 609734";C1857854
11021;71528;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71528;Obesity due to prohormone convertase I deficiency;Etiological subtype;on-line;PCI deficiency;1;E66.8;"";"";600955;""
11022;71529;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71529;Obesity due to melanocortin 4 receptor deficiency;Etiological subtype;on-line;MC4R deficiency;1;E66.8;"";"";601665;""
11025;71859;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71859;Rare genetic neurological disorder;Group of phenomes;"on-line ; Category";;;;;;;
11028;71862;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71862;Inherited retinal disorder;Group of phenomes;"on-line ; Category";Retinal dystrophy;1;"";10038857;D058499;"";C0854723
11030;71864;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=71864;Muscular channelopathy;Group of phenomes;"on-line ; Category";;;;;;;
11032;73014;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=73014;Intractable diarrhea of infancy;Group of phenomes;"on-line ; Category";IDI;1;;;;;
11033;73217;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=73217;Müllerian aplasia;Group of phenomes;on-line;"Aplasia of the Müllerian ducts ; Müllerian duct failure";2;"";"";C537371;"";C0431637
11034;73220;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=73220;X-linked intellectual disability-hypotonic face syndrome;Group of phenomes;on-line;;;"";"";"";309580;""
11035;73223;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=73223;Global developmental delay-osteopenia-ectodermal defect syndrome;Malformation syndrome;on-line;;;Q87.8;"";"";"";""
11036;73224;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=73224;Tubular renal disease-cardiomyopathy syndrome;Disease;on-line;;;N25.8;"";"";"";""
11037;73229;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=73229;HANAC syndrome;Disease;on-line;"Autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome ; Hereditary angiopathy-nephropathy-aneurysms-muscle cramps syndrome";2;I99;"";"";611773;C2673195
11038;73230;http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=73230;Ossification anomalies-psychomotor developmental delay syndrome;Disease;on-line;;;Q79.8;"";"";"";""
